Chr	Start	End	type	GeneID	Esrrb_Exo	H3K27ac_FF	H3K27ac_KO	Med1_FF	Med1_KO	Esrrb_Exo_RPKM	H3K27ac_FF_RPKM	H3K27ac_KO_RPKM	Med1_FF_RPKM	Med1_KO_RPKM
chr1	35754806	35755222	PU	TE_00142	29.863376674273	19.0051994453227	34.0009345253383	32.1981293436112	46.5135982958471	49.0057308129034	31.1874875444137	55.79545350514	52.8370544464048	76.3287052930457
chr1	35755223	35755344	INT	TE_00143	8.84840790348831	8.14508547656687	13.7841626454074	3.57756992706792	17.2272586280915	49.9207444583234	45.9527561457241	77.7671721849617	20.1838518362758	97.1923520107347
chr1	35806834	35807419	INT	TE_00144	50.8783454450578	44.3454653724196	79.9481433433631	44.1233624338376	75.7999379636026	59.3715520630401	51.7481274811012	93.2940195545404	51.4889485304883	88.4533473684019
chr1	35868073	35868772	INT	TE_00145	68.5751612520344	50.6805318541939	31.2441019962569	26.235512798498	65.4635827867477	66.9716425118637	49.4954499512679	30.5135094295596	25.6220379533458	63.9328232539854
chr1	35898377	35898968	INT	TE_00146	138.256373492005	80.5458452682724	59.7313714634322	69.166351923313	49.9590500214654	159.697813014412	93.0372684589777	68.9947895357839	79.8929905171933	57.7069311684717
chr1	36001014	36001282	INT	TE_00147	37.6057335898253	55.2055793411755	79.9481433433631	57.2411188330867	41.3454207074196	95.7900852152716	140.620768288387	203.645527758978	145.805735653097	105.315891880289
chr1	36001283	36001508	DM	TE_00148	119.453506697092	28.9603039166822	26.6493811144544	72.743921850381	22.395436216519	362.424604767428	87.8662082944413	80.8548169472683	220.706682079336	67.9482532057269
chr1	36001509	36001732	INT	TE_00149	22.1210197587208	57.0155983359681	56.0555947579902	42.930839124815	22.395436216519	67.717601787636	174.538046885329	171.599251987205	131.42131330167	68.5576545797693
chr1	36296870	36297624	INT	TE_00150	116.135353733284	51.5855413515902	23.8925485853729	63.2037353781998	55.1272276098928	105.146395613892	46.7044148448363	21.6317881250123	57.223272248469	49.9109797063083
chr1	36831255	36831753	INT	TE_00151	26.5452237104649	22.1727326862098	31.2441019962569	21.4654195624075	37.8999689818013	36.3880125268502	30.394231502454	42.8292029945023	29.4246514721611	51.9530202916819
chr1	36860708	36860711	INT	TE_00152	5.53025493968019	6.33506648177423	19.2978277035704	2.38504661804528	0	1258.41876655357	1441.55497983068	4391.25298937751	542.721349375417	0
chr1	36860712	36861378	DM	TE_00153	153.741087323109	99.5510447135951	189.302500330262	70.3588752323357	65.4635827867477	157.585773469321	102.040571287886	194.036489878114	72.1183775070936	67.1006658476513
chr1	36861379	36861535	INT	TE_00154	32.0754786501451	35.7478751471546	55.1366505816297	14.3102797082717	10.3363551768549	140.362093192513	156.4324772069	241.277636778984	62.6216941587019	45.2318253588419
chr1	36890636	36891439	INT	TE_00155	57.514651372674	42.0829416289288	30.3251578198964	40.5457925067697	84.4135672776483	48.894975736577	35.7760042139085	25.7803502311791	34.4692264235943	71.762572238063
chr1	36955484	36956118	INT	TE_00156	47.5601924812496	62.8981600690442	37.6767112307803	44.1233624338376	84.4135672776483	51.2101012256815	67.7251494580208	40.5681326193055	47.5095187544726	90.891712156411
chr1	37019625	37020225	INT	TE_00157	174.756056093894	42.0829416289288	12.8652184690469	42.930839124815	58.5726793355111	198.830165115464	47.8802189729475	14.6375099645917	48.8449214437875	66.6415560286937
chr1	37186715	37187343	INT	TE_00158	361.678673055085	147.969052824298	81.7860316960841	170.530833190237	48.2363241586562	393.155671971035	160.846842039797	88.9038935520013	185.372180638578	52.4343453204409
chr1	37269071	37269695	INT	TE_00159	94.0143339745633	83.7133785091595	99.2459710469335	70.3588752323357	110.254455219786	102.851533804859	91.5823046939132	108.574936550543	76.9724990700711	120.618200956912
chr1	37700520	37701231	INT	TE_00160	59.7267533485461	49.3230176080994	17.4599393508494	48.8934556699282	68.909034512366	57.3456653113018	47.3566886080602	16.7638751854878	46.9442517392238	66.1618823814284
chr1	37984898	37985741	INT	TE_00161	89.5901300228191	110.863663431049	26.6493811144544	67.9738286142904	60.2954051983203	72.5494093173231	89.7765556834052	21.5804671567442	55.0446920185031	48.826762842878
chr1	38013314	38013944	INT	TE_00162	74.1054161917146	71.4957502943092	23.8925485853729	47.7009323609055	63.7408569239386	80.2991022467515	77.4713220453221	25.8894734067608	51.6877475595635	69.0682793574697
chr1	38115101	38115348	INT	TE_00163	15.4847138311045	20.3627136914172	13.7841626454074	31.0056060345886	22.395436216519	42.7964276884614	56.2781730124758	38.0964689651027	85.6928446382237	61.8961820699942
chr1	38115349	38115462	DM	TE_00164	29.863376674273	9.05009497396319	9.18944176360496	15.5028030172943	12.059081039664	180.410478036883	54.6733873513531	55.515208462421	93.6554540957577	72.8512585425595
chr1	38115463	38115869	INT	TE_00165	66.3630592761623	42.535446377627	22.9736044090124	34.5831759616565	36.1772431189922	111.583930039233	71.5197931583834	38.6281930803792	58.1487160045089	60.8290065170632
chr1	38348198	38348869	INT	TE_00166	24.3331217345928	5.88256173307607	10.1083859399655	31.0056060345886	63.7408569239386	24.7557790141686	5.98473964375095	10.2839648463173	31.5441618862016	64.848011915359
chr1	38376527	38377170	INT	TE_00167	24.3331217345928	9.05009497396319	10.1083859399655	35.7756992706792	31.0090655305647	25.8337911640857	9.60823136967792	10.7317891320046	37.9820539998348	32.9214529827963
chr1	38678680	38679130	INT	TE_00168	19.9089177828487	23.9827516810025	34.0009345253383	51.2785022879735	62.0181310611294	30.2020503972856	36.3821018719171	51.579797018085	77.7900600771431	94.0821967463911
chr1	38853518	38853921	INT	TE_00169	37.6057335898253	10.8601139687558	1.83788835272099	46.5084090518829	67.1863086495568	63.7015951307513	18.3963060169813	3.11325982940624	78.7821313609476	113.809108967409
chr1	38853922	38854133	DM	TE_00170	24.3331217345928	7.24007597917055	4.59472088180248	11.9252330902264	20.6727103537098	78.7257237843938	23.4240484197266	14.8654468157668	38.5820864484893	66.8830782557283
chr1	38854134	38854158	INT	TE_00171	3.31815296380811	1.35751424609448	2.75683252908149	3.57756992706792	5.16817758842745	94.3814074915176	38.6130798168931	78.4152319531697	101.760253007891	147.003432416236
chr1	38880678	38881404	INT	TE_00172	352.830265151596	126.248824886786	50.5419296998273	134.755133919558	86.1362931404575	331.764947545941	118.711286709787	47.524383001921	126.709736527732	80.9936266756122
chr1	38900046	38900614	INT	TE_00173	18.8028667949127	6.33506648177423	3.67577670544198	23.8504661804528	34.454517256183	22.5983651740253	7.6138467244578	4.41775954665745	28.6648600022227	41.4094175820384
chr1	38926075	38926166	INT	TE_00174	5.53025493968019	10.8601139687558	15.6220509981284	8.34766316315847	6.8909034512366	41.4863329633044	81.4693552180603	117.191995006935	62.6216941587019	51.6935146958193
chr1	38926167	38926435	DM	TE_00175	13.2726118552325	18.1001899479264	24.8114927617334	33.3906526526339	18.9499844909006	33.8082653700959	46.1051699306187	63.2003362010622	85.0533457976399	48.2697837784656
chr1	38926436	38926769	INT	TE_00176	42.0299375415695	20.8152184401153	27.5683252908149	25.0429894894754	12.059081039664	86.162005637902	42.6715116294795	56.515482488771	51.3385060219989	24.7212979438715
chr1	38960832	38961217	INT	TE_00177	85.165926071075	19.910208942719	4.59472088180248	44.1233624338376	25.8408879421373	151.010251986428	35.3033872611594	8.14703708604361	78.236454260612	45.8192516622035
chr1	39179440	39180053	INT	TE_00178	44.2420395174415	27.6027896705877	45.9472088180248	73.9364451594036	82.6908414148392	49.2692502402702	30.7392870320454	51.168177457207	82.33782298844	92.0869788708559
chr1	39321366	39321728	INT	TE_00179	24.3331217345928	12.2176282148503	4.59472088180248	29.813082725566	13.7818069024732	45.8870931450472	23.0398487305219	8.6646665141624	56.2211342585031	25.9895571122627
chr1	39584819	39584956	INT	TE_00180	13.2726118552325	50.6805318541939	30.3251578198964	15.5028030172943	20.6727103537098	66.1358767823773	252.53517894844	151.106724347714	77.2486592176688	103.009704466852
chr1	39584957	39585558	DM	TE_00181	92.9082829866272	66.0656933099313	44.1093204653038	103.74952788497	67.1863086495568	105.531290905657	75.0417258338289	50.1022447088472	117.845484348572	76.314593866665
chr1	39585559	39585715	INT	TE_00182	25.4391727225289	18.1001899479264	3.67577670544198	19.0803729443622	18.9499844909006	111.3216601182	79.2063175731141	16.0851757852656	83.4955922116025	82.9250131578768
chr1	39757369	39758030	INT	TE_00183	5.53025493968019	2.71502849218896	7.35155341088397	11.9252330902264	17.2272586280915	5.71143161824615	2.80397553889693	7.59239764750811	12.3159156439202	17.7916408370634
chr1	39959153	39959215	INT	TE_00184	4.42420395174415	21.2677231888135	51.4608738761878	4.77009323609055	12.059081039664	48.712984511751	234.169645341158	566.613288951936	52.5214209072984	132.77729379531
chr1	39959216	39960145	PU	TE_00185	105.074843853924	180.096889981867	274.764308731788	110.904667739105	108.531729356976	77.2119157088841	132.340200362742	201.904450841746	81.4958323335529	79.7521312570323
chr1	39960146	39960298	INT	TE_00186	24.3331217345928	38.0103988906454	56.0555947579902	22.6579428714301	18.9499844909006	109.283734990178	170.710458137843	251.754165744387	101.760253007891	85.107250346242
chr1	39980543	39981011	INT	TE_00187	84.0598750831389	40.7254273828343	46.8661529943853	48.8934556699282	51.6817758842745	122.615161869322	59.4047381798356	68.3619970873787	71.3191516807439	75.3863755980698
chr1	40414471	40415069	INT	TE_00188	22.1210197587208	67.4232075560258	37.6767112307803	48.8934556699282	44.7908724330379	25.2525504994027	76.9678781634392	43.0103613388623	55.8149882718865	51.1316286665169
chr1	40736684	40736797	INT	TE_00189	7.74235691555227	1.35751424609448	7.35155341088397	8.34766316315847	8.61362931404575	46.7730868984512	8.20100810270297	44.4121667699368	50.4298598977157	52.0366132446854
chr1	40736798	40737414	PU	TE_00190	69.6812122399704	10.4076092200577	13.7841626454074	62.0112120691772	53.4045017470837	77.221151583969	11.5337770881629	15.2756945363318	68.7212098235106	59.1832000636795
chr1	40737415	40737424	INT	TE_00191	2.21210197587208	2.71502849218896	2.75683252908149	1.19252330902264	0	167.789168873809	205.936425690097	209.107285208453	90.4535582292361	0
chr1	40986225	40986740	INT	TE_00192	25.4391727225289	8.59759022526503	4.59472088180248	14.3102797082717	27.5636138049464	33.7207358804645	11.3964818100345	6.09050345267338	18.968901531568	36.5367754354917
chr1	41197250	41197858	INT	TE_00193	95.1203849624993	29.8653134140785	43.1903762889433	62.0112120691772	72.3544862379843	106.800013740401	33.5324114199335	48.4936302868286	69.6254362685567	81.2387389668674
chr1	41446997	41447093	INT	TE_00194	9.95445889142434	6.33506648177423	8.27049758724446	7.15513985413583	25.8408879421373	70.7860556186382	45.0485931197087	58.8114239648773	50.8801265039453	183.754290520295
chr1	41447094	41447521	DM	TE_00195	165.907648190406	18.5526946966245	3.67577670544198	34.5831759616565	49.9590500214654	265.24048943752	29.6606327399086	5.87655134075277	55.2889430862544	79.8707173783765
chr1	41447522	41447562	INT	TE_00196	23.2270707466568	5.88256173307607	1.83788835272099	5.96261654511319	10.3363551768549	396.401911464374	100.394007523922	31.3660927812679	101.760253007891	176.404118899483
chr1	42115143	42115930	INT	TE_00197	378.269437874125	46.6079891159104	20.2167718799309	66.7813053052678	62.0181310611294	328.116303553739	40.4284342682591	17.5363161674179	57.927056350108	53.7954111002237
chr1	42781554	42782151	INT	TE_00198	46.4541414933136	13.5751424609448	6.43260923452347	22.6579428714301	31.0090655305647	53.119184115829	15.522846157545	7.35553264552346	25.9088081360124	35.458114351655
chr1	42970362	42970910	INT	TE_00199	23.2270707466568	13.1226377122466	13.7841626454074	31.0056060345886	68.909034512366	28.9344460922901	16.3471432801445	17.1712186758766	38.6243296088344	85.841420389043
chr1	43877270	43877998	INT	TE_00200	90.6961810107551	72.4007597917055	39.5145995835013	51.2785022879735	55.1272276098928	85.0469825747741	67.8911293483836	37.0533513624868	48.0845151575747	51.6935146958193
chr1	43956286	43956541	INT	TE_00201	16.5907648190406	45.2504748698159	126.814296337748	29.813082725566	31.0090655305647	44.4147799960083	121.139073935351	339.491827750194	79.8119631434436	83.0137030115216
chr1	44624882	44625501	INT	TE_00202	97.3324869383714	45.2504748698159	24.8114927617334	46.5084090518829	62.0181310611294	107.34169769633	49.9038188263562	27.3629888560334	51.2911129862066	68.395781156504
chr1	44670037	44670560	INT	TE_00203	113.923251757412	32.5803419062675	30.3251578198964	84.6691549406073	82.6908414148392	148.700343734246	42.5260687849531	39.5824497813323	110.515915312585	107.933686515936
chr1	45414694	45417050	INT	TE_00204	413.663069488078	285.983001177237	249.033871793694	197.958869297758	172.272586280915	119.859580311808	82.8640626291221	72.1579893355144	57.3589202013917	49.9162758628985
chr1	45464374	45464974	INT	TE_00205	70.7872632279065	3.62003798958528	1.83788835272099	32.1981293436112	41.3454207074196	80.5388010594284	4.11872851380193	2.09107285208453	36.6336910828406	47.0410983731956
chr1	46920091	46920964	INT	TE_00206	70.7872632279065	53.3955603463828	11.0273301163259	59.6261654511319	74.0772121007935	55.3531278758958	41.7534333873392	8.62298083333825	46.6255454789877	57.925751146833
chr1	46978412	46979019	INT	TE_00207	99.5445889142434	102.718577954482	117.624854574143	87.0542015586526	144.708972475969	111.951587139856	115.521174542797	132.285333640932	97.904427935104	162.74515087926
chr1	47890847	47891488	INT	TE_00208	59.7267533485461	19.0051994453227	20.2167718799309	45.3158857428603	55.1272276098928	63.6080624591819	20.2402415264838	21.5305473069546	48.2607128149746	58.7096391553143
chr1	51486517	51487027	INT	TE_00209	109.499047805668	13.5751424609448	22.0546602326519	40.5457925067697	37.8999689818013	146.568773986827	18.1708610903027	29.5210285000168	54.2721349375417	50.7305962848188
chr1	51592540	51593689	INT	TE_00210	51.9843964329938	62.445655320346	105.678580281457	71.5513985413583	122.31353625945	30.8854736438735	37.1008182052655	62.7867827649401	42.5108106560379	72.6701041013248
chr1	51799172	51799711	INT	TE_00211	57.514651372674	100.456054210991	69.8397574033977	54.8560722150414	49.9590500214654	72.8435352810229	127.229739804828	88.4535455056163	69.4763879534392	63.2742046763762
chr1	51963153	51963678	INT	TE_00212	86.271977059011	77.8308167760834	93.7323059887706	42.930839124815	63.7408569239386	112.179044332775	101.20304348199	121.879674807212	55.8227673643286	82.8819352289636
chr1	51994269	51994645	INT	TE_00213	79.6356711313948	16.7426757018319	5.51366505816297	21.4654195624075	37.8999689818013	144.584283816793	30.3975309196818	10.0104551429578	38.972011790256	68.8101173012169
chr1	52065557	52065587	INT	TE_00214	3.31815296380811	13.5751424609448	28.4872694671754	4.77009323609055	6.8909034512366	75.5051259932141	308.904638535145	648.232584146203	108.544269875083	156.803661243985
chr1	52065588	52066100	DM	TE_00215	79.6356711313948	98.1935304675006	178.275170213936	52.4710255969961	62.0181310611294	106.179083427957	130.922473754153	237.696171858046	69.9601739429248	82.6894307341328
chr1	52066101	52066452	INT	TE_00216	36.4996826018893	20.8152184401153	34.0009345253383	21.4654195624075	22.395436216519	70.9877252927654	40.4832289818139	66.1279448949807	41.7477961058013	43.5565725677737
chr1	52584461	52585076	INT	TE_00217	81.8477731072668	44.7979701211178	11.0273301163259	50.0859789789508	60.2954051983203	90.8516963170381	49.7261125446819	12.2404264512265	55.5958455457744	66.928391994384
chr1	52713300	52713856	INT	TE_00218	38.7117845777613	26.6977801731914	13.7841626454074	38.1607458887244	32.7317913933739	47.5302052115556	32.7794490531899	16.9241507812596	46.8536416726978	40.1879887181077
chr1	53009978	53010054	INT	TE_00219	15.4847138311045	55.6580840898736	118.543798750504	82.2841083225621	43.0681465702288	139.0883899875	499.937770260827	1064.79630757462	739.100785004679	386.851137937464
chr1	53010055	53010486	PU	TE_00220	112.817200769476	171.951804505301	257.304369380939	288.590640783479	106.809003494167	178.689625320367	272.352117501984	407.540880684687	457.094779172335	169.173323615901
